source_id,magazine,date,external_urls,Provenance_Score
8f6d098d12b0f7f0983e43d15a3004bde6433d9063620473de34c429a969032b,World Nuclear News,1711497600000,"['https://www.cnl.ca/wp-content/uploads/2023_Sustainability_Report.pdf', 'https://www.aecl.ca/', 'https://www.cnl.ca/']",0.3
4aa9ec2262d0624e1123f106fa609404cf4de2adfad5ba00bf2b33096b039da5,World Nuclear News,1712188800000,"['https://www.cavendishnuclear.com/', 'https://www.gov.uk/government/organisations/department-for-energy-security-and-net-zero', 'https://www.kier.co.uk/', 'https://x-energy.com/']",0.4
3e18bc7af0c6309897e565d34b5e436a44df6d781bcfc80eaaafe9c3d4b39c90,World Nuclear News,1714089600000,"['https://industria.eu/en/main-page/', 'https://www.rolls-royce-smr.com/']",0.2
2e2472137bb7ab7e426757d923978f5eb0096aace10addb4be34bd80e9cb4b9d,World Nuclear News,1715817600000,"['https://www.chalmers.se/', 'https://www.knxt.se/', 'https://www.energimyndigheten.se/']",0.3
a531f379f64f7b18b9eea333ee05b62fd1992a91e37a111297ceb85ea2750b00,World Nuclear News,1716940800000,"['https://sites.google.com/bc.technology/bc1/english', 'https://www.cea.fr/', 'https://www.edf.fr/', 'https://www.thorizon.com/']",0.4
39f03019a6b6656d02a70ac905e88f8432b9c1f8165a2bd92a9d584e1b9e96b5,World Nuclear News,1717632000000,['https://www.steadyenergy.com/'],0.1
63128ff818a6aa6b5ad5cf49d0b7f8dbc218c8b8274c8b3ca7b1eb7cdc5dc1f9,World Nuclear News,1695772800000,['http://iaea.org'],0.1
935e6e6b35853e0412686ddd082404179fe79787eeab18f52aef0e0dca6d694b,World Nuclear News,1713225600000,['https://www.gov.kz/memleket/entities/energo?lang=kk'],0.1
bd71d8a37e428a4ae4599484f0e9b36a293a14ae40ec391c3f387c9c67568aa2,World Nuclear News,1713398400000,"['https://www.oecd-nea.org/upload/docs/application/pdf/2024-02/workshop_agenda_for_public_v3.pdf', 'https://www.oecd-nea.org/jcms/pl_88372/the-2024-workshop-on-nuclear-supply-chain-assurance-today-confidence-tomorrow', 'https://www.iaea.org/']",0.3
edf3da1f10f6637fbdda694902ca6d4eff365507a2a5b6c8c13abac6fed31ca0,World Nuclear News,1716508800000,"[""http://russia%20already%20has%20one%20floating%20nuclear%20power%20plant,%20the%20akademik%20lomonosov,%20which%20is%20stationed%20at%20pevek%20where%20it%20supplies%20heat%20and%20power%20to%20the%20town.%20this%20is%20based%20on%20two%20klt-40s%20reactors%20generating%2035%20mwe%20each,%20which%20are%20similar%20to%20those%20used%20in%20a%20previous%20generation%20of%20nuclear%20powered%20icebreakers.%20so-called%20'modernised%20floating%20nuclear%20power%20plants'%20like%20the%20ones%20for%20cape%20nagloynyn%20feature%20reactors%20from%20the%20new%20ritm%20series,%20as%20used%20in%20the%20latest%20generation%20of%20icebreakers.%20ritm%20units%20can%20also%20be%20used%20on%20land%20and%20a%20single-reactor%20plant%20is%20planned%20for%20ust-kuyga%20in%20russia's%20far%20east./"", 'https://aem-group.ru/en/']",0.2
820bf1482ed5e7c8b1166ec50b961d5a76bf4178213df273a82d907b92e5c1f5,World Nuclear News,1676851200000,"['https://www.buzzsprout.com/1976153', 'https://nuclear.gepower.com/']",0.2
6f95582c8c4b8dd2d298239e50e0bbce0aa89c3543d26147bda600c8f42d257c,World Nuclear News,1702944000000,['https://rosatom.ru/en/index.html'],0.1
fd2fbfc2a23440e8d4e5b92a99a4f4779ef73cc0c6449bffc05f84d7d6f72866,World Nuclear News,1710720000000,"['https://www.buzzsprout.com/1976153', 'https://www.nexgenenergy.ca/news/news-details/2024/NexGen-Announces-Discovery-of-New-Intense-Mineralization-in-Greenfields-Discovery-3.5-Kilometers-from-Arrow/default.aspx', 'https://www.nexgenenergy.ca/homepage/default.aspx']",0.3
6d0132d51ef1419bd7618f0b0d1dc053cd8c0c2d2c2f2f056b3bfabd9627d644,World Nuclear News,1667865600000,"['https://www.buzzsprout.com/1976153', 'https://www.cameco.com/', 'https://www.buzzsprout.com/1976153']",0.3
898af45b4a2c03f658696e56f8ab6e1877e0c2e3f84f3b1b9506f6d2741a5d8c,World Nuclear News,1706486400000,"['https://www.gov.uk/government/organisations/great-british-nuclear', 'https://www.buzzsprout.com/1976153']",0.2
60cff8174bb0df37a198b9a43e2b3cbed8ad7493d231a6b887f7c8db32171ef9,New Civil Engineer,1718323200000,[],0.0
3db6161679601fdc8422b6788e5d9d269ab24efe679ab1570c0dec005970a5ba,New Civil Engineer,1718236800000,[],0.0
dadf374a290d96c2fd288d47f46bcd7b9d47359c049bb672f118232ef2046fdd,New Civil Engineer,1718064000000,[],0.0
0b8394dfab0a61237e7482577417d8e8fd6f2596a6fbe170708a41c69bdcd741,New Civil Engineer,1717977600000,[],0.0
897f541e9e1a726662434c039df32aea2a05c81ecc6ce2ad4a98e18000b6b7c8,New Civil Engineer,1717977600000,[],0.0
fa85de02efca3dc2fde133fc2dadda6edcf394aa79116db927fc83796506e67f,New Civil Engineer,1717718400000,[],0.0
e010a77d4ed7c8f32bad57848e1f1cc43d3a4a7cb989030f9e407ea051f522f0,New Civil Engineer,1717632000000,[],0.0
3e2310296be9c2240e556701395a74b37cd0d2347c9210623ba7ca8b90099105,New Civil Engineer,1717372800000,[],0.0
6f37fd5ef55c8deecd97515418889ad5e330d978f4496fd90bd656edac282497,New Civil Engineer,1717113600000,[],0.0
c5867857c404d58086913477ef8439e66db0039520a9e1731586c9661730a299,New Civil Engineer,1717113600000,[],0.0
fb7b7f7a5ab3ff3692e9cf685787117886b22a5e080af1ffcfa644f3775316c5,New Civil Engineer,1716940800000,[],0.0
cd3c102ca105ccb28a099e73c400b42de87525faf6d0ea05690bba68da4784d6,New Civil Engineer,1716940800000,[],0.0
03a37d5d0b4c26df6f202248f7710ea228ed7fa94a306f2e45f61912c15eebae,New Civil Engineer,1716336000000,[],0.0
736533fdee37d1562b80e0670953e0c3f7dec9f9c521cffb9104b2519b60460d,New Civil Engineer,1716249600000,[],0.0
50d0a3f073673bd0bb1a1ed659b0c2675beec69368aa8d2ee666fc417d3f3210,New Civil Engineer,1715904000000,[],0.0
039444505162086e262d4e14c8f070fdd9a0315f55a86c97b74d680a69a34751,New Civil Engineer,1715817600000,[],0.0
a486aaf027c64f4e51d52866939a90a11d6abde4e2dd02b3daeb487ec4387e03,New Civil Engineer,1715558400000,[],0.0
f421db5c4ff6bf24cec339be01a27b96a475902637bfe35a32d9b3f9168376d7,New Civil Engineer,1712534400000,[],0.0
5bfd22804a081733cc36614bb5587063d22da9104fc17dd9b40ed745e8bdf619,New Civil Engineer,1711411200000,[],0.0
b02fab1c1b161ef5229504b90c46527276eea0d3c8c85a38bb0d101d9f399139,New Civil Engineer,1710892800000,[],0.0
0f98d4c03aba495bcd2e81ae4899c67a3882915f223c363ce3111df718b242a6,New Civil Engineer,1710374400000,[],0.0
65c13afe160bd5c369fa3df18ab6f9c010871ccdeb33f0a3943691bffe6adc41,New Civil Engineer,1709683200000,[],0.0
49f072c36b3aedd64468b2aea9441cdb87e86f63e1c017bfe3514eb6ce02f8d2,New Civil Engineer,1709683200000,[],0.0
689b3b014e96b34b9e2e9cfc58c245781cbedeb5896b213ab32ab1cb78b961be,New Civil Engineer,1709510400000,['https://www.gov.uk/government/publications/transforming-infrastructure-performance-roadmap-to-2030'],0.1
b47d706f95494e3b86b06c074a6f0a6da5ef61570a627b4d6812b59308455e91,New Civil Engineer,1708560000000,"['https://www.geplus.co.uk/news/sizewell-c-plant-on-the-move-as-site-prepped-for-early-works-and-ground-trials-21-02-2024/', 'https://www.geplus.co.uk/news/wider-gi-for-newly-green-lit-sizewell-c-nuclear-power-plant-25-07-2022/']",0.2
7f7adeb1d3aac3e050c11ac45289c6bb5f73fb79dea322918c0a2d57f9e4572a,New Civil Engineer,1708387200000,[],0.0
0616f3de1ed58e61294285e75fa8fd2918597966be1ae512ab525ef0d7756731,New Civil Engineer,1707782400000,[],0.0
3fd436f8716be3f608a769ac85e59e188a4e6fdae37b9dcf9259d82bc8b6cf7a,New Civil Engineer,1707782400000,[],0.0
aaade08e280a42b135abebbd2208a50b5059629a6cf569b9d880c2c046441af8,New Civil Engineer,1707436800000,[],0.0
fd2a9c02c0e00e28162d11997568a5897e4a97f4087803b54323d708ee21a3b5,New Civil Engineer,1706486400000,[],0.0
274aac31d340f35cd6a83dc674c1b738576041029af58c11e44dbf4aa26193a8,New Civil Engineer,1706227200000,[],0.0
b97b7093d308e6a78626a889724302fa3dce4357774407f74b011ed6cac24646,New Civil Engineer,1705968000000,[],0.0
f7b6e1ecbc4e9945a4cf3f9cd16750be231d2a4d48d244bcee03f9098bdac41d,New Civil Engineer,1704931200000,[],0.0
2e1804335faeb78698b61a5d6b2a4cb900acca77c882dc023a14ec7154912f2d,New Civil Engineer,1702512000000,[],0.0
a2272043787595050e041d7e61143e97c0432b64a5891d0e8105311d4556f949,New Civil Engineer,1701993600000,[],0.0
2cf6a6715548948875f9ecd5293c4c2bb20a5133fed0c8d1539bd2d02c3a1942,New Civil Engineer,1700438400000,[],0.0
ab0ae87d92c83733c9ff9abb802433eb092e62e40202028c0cc2c219cdafa165,New Civil Engineer,1698710400000,[],0.0
e0b095d040d788b9608aa9f403fa83ce21838500bf4b4c72f19e155b4a3c7e17,New Civil Engineer,1698192000000,[],0.0
1a2a01fd24f497be5431e83cb85a5cd1c6ee058f040483f3d9465ceddab427f9,New Civil Engineer,1696550400000,[],0.0
2f04b8655912f27142f6edd9e60bc2edd4976caece4b952336001a769437b911,New Civil Engineer,1696204800000,[],0.0
62b63a4d896d636c21269fffc8c497f5f48e0a640f4a29bad4d758ec9c30a6a0,New Civil Engineer,1694649600000,[],0.0
ca850cda200249a7e3aa8e7e17c6586b1b2ac73ae51c6f897d15ea5b388fff59,New Civil Engineer,1690243200000,[],0.0
73816b88187e5344d862f86b6f78ce80c752fadb53c2989ab750f8fb79947e12,New Civil Engineer,1690156800000,[],0.0
8c783cf365a1aead2a92de733d8e1ad9b3605980310bb365b2c26e7fea87d2db,New Civil Engineer,1689724800000,[],0.0
70537f019b06d90e042eeb49402b97a967c1abd79aa296331547a53791fea29c,New Civil Engineer,1689638400000,[],0.0
92054975d64cfb9c4d0c4d5fea6cd1aa6a9635f4f540d29c0d25cb9a63f3f867,New Civil Engineer,1688947200000,[],0.0
c2bd0fecb5ea76c29016d0e848d8e3f64531d5d4475571b27644a27c00d05b64,New Civil Engineer,1685577600000,[],0.0
bc52e6cee9b138d22fabab2bc6029ed726c5c0345f320ec66a050a161239a79a,New Civil Engineer,1684972800000,[],0.0
f46b4f2df4bbc1e966757e16e80c8ac50b336278aca2a412227969b5c3bd92bd,New Civil Engineer,1684886400000,[],0.0
0d42b8dcfc628aa599a53e2b841b6c9cbfecbdb36d4163d2564df8a7af8a5630,New Civil Engineer,1683072000000,[],0.0
acb6df8d690375dcedfa94ccce7800d72ce69932ef2c451d389d9ea3d929b126,New Civil Engineer,1682985600000,[],0.0
86564d4e201c15e0806d9879e80e962dd0b0a774472845a385cef192c8138532,New Civil Engineer,1680566400000,[],0.0
7f6fe74b6dfe9c79d5f32675e2db468237e18878cd56eab0dbd442c738ef82c5,New Civil Engineer,1680134400000,[],0.0
08e70e0d612ee408f8f03f9cfdd3accf8ddca9f2790c037bc06926923bd6de24,New Civil Engineer,1680134400000,[],0.0
3787717a4891bea3a171c549fe00c4df556fcf188510499e65317aa4e46fee7f,New Civil Engineer,1680048000000,[],0.0
15a1e0606e68ee2f00dc7424f8d07de75136a8c4dc1441f6b7f83eb97148ecbb,New Civil Engineer,1679011200000,[],0.0
2db6ee4f2775641089028010ff7be2607d9bc8be445dae605fd2bd5a7a6ef958,New Civil Engineer,1679011200000,[],0.0
3d1d404f8d902e5485e8721c96857438eac692194eb6fb81f2450489fcd879d8,New Civil Engineer,1678924800000,[],0.0
59eecb21a8ecacb4a4ee15eacb656f637538a8da96cab82736aa8ae34cc5954f,New Civil Engineer,1678838400000,[],0.0
6db75924002b98864b4c9f02987168b6dee2eebe471f39e18cbd6b95ea2e4546,New Civil Engineer,1678665600000,[],0.0
6949798a639e26a91dc58059a2bc4d34ebedee83dcad5e686804d472f77646a0,New Civil Engineer,1678147200000,[],0.0
478e465ab5d8f41adc99ded2f5e40832b549c8fb770c5059342d1598dccf70ad,New Civil Engineer,1675209600000,[],0.0
4345371f2fb0612cbd8829831bf87c62dfd3b89582fc8b9ceffd709282950aa0,New Civil Engineer,1674691200000,"['https://samdumitriu.substack.com/p/why-britain-struggles-to-build-infrastructure', 'https://revivingeconomicthinking.com/technology-and-innovation/']",0.2
f9edb40016858f2c676e05ef2c3b66caf98a6e764d919d489dc905aa5d56f5a3,New Civil Engineer,1673827200000,[],0.0
252a46d385408863e7fe8d9592bc3f402cbe8c0b2920ddca213fcff2cc045278,New Civil Engineer,1672704000000,[],0.0
cc33f70a99a0d42a4c52d57486fc3cad240a4716f3c674fac47b45ebe860ba24,New Civil Engineer,1671408000000,[],0.0
735a724bfe48a15dc918531976fbf8c0e57015a0a225c633f4649a22afc0f208,New Civil Engineer,1670976000000,[],0.0
a6a8405835928b6dd5d24bd9293a92b940b4f693bddc159cc64ed86d0a3076ba,New Civil Engineer,1669852800000,[],0.0
b059772c8547f6b76ac7b6e0de73c7d1778c2269a1cb826416210563a0c372dc,New Civil Engineer,1669766400000,[],0.0
227f1decb84292650bd92f6e01ea1451bfefdd1061519e1716cc7e671c4a4494,New Civil Engineer,1663286400000,[],0.0
6c9c5fba5cf9423b7447a3937ee466f980b81798c1d56ca704ad90846fffc3d3,New Civil Engineer,1662595200000,[],0.0
f662018651557bf4c2d815fe9a750031cfd9900b9c84e3f512edfb02fd50d004,New Civil Engineer,1662336000000,[],0.0
baa7a35864463e1b8b9dd05b0af296f8e21f262b68b060c9a7e44b8400033730,New Civil Engineer,1661990400000,[],0.0
b802af942735b223c7fb64f705ffeba6ea9bca2afd80a3a1c610982cd67de098,New Civil Engineer,1659657600000,[],0.0
9c949245b81f20f7fd048df53b7a636cb177501199fc1441dc972dea5ed51551,Nuclear Engineering International,1718236800000,[],0.0
9b1ecf2ee6b9b8de0f2c5a50312a85674469751fd4a45744a43fca08e54cf0e6,Nuclear Engineering International,1718150400000,[],0.0
1d3057ff9332e681d026776647e2fc2969837d160d90b41b584c9173c2989599,Nuclear Engineering International,1718150400000,[],0.0
3ae538c19b11a8d362910f0b46ea1e3fe1e1e0da75a853bd2f177eb174c708c7,Nuclear Engineering International,1718150400000,[],0.0
b3f35b064e288f7da6a040ca3008dd4ee05f0c3bbb2c28418f74558ecc37c40d,Nuclear Engineering International,1718150400000,[],0.0
c1ef3a4965a91f9929311b82b5ff5a18313cbf9e9acdc68aa0e46e65923421e2,Nuclear Engineering International,1718150400000,[],0.0
d59f78d9d9f2a367ed12643a9d4e93217e85b0f4abbf5d82efd01f4c8ec79153,Nuclear Engineering International,1718150400000,[],0.0
1e254b4e2803f6ae712f78764ee8c8eb8124f1843b3cc9ebea19c214e8da3eea,Nuclear Engineering International,1718150400000,[],0.0
4acc8055a6fa080955831d1860165cd385141c123a2d522fc23027cdffbb73ce,Nuclear Engineering International,1718150400000,[],0.0
3622c4399797b2c6c3215176f9a19552f06da1dc7ff87db6787e4b37ec1eb384,Nuclear Engineering International,1718150400000,[],0.0
41e054a0b5661c27bec72b1cb462cb5f6c52bece8c8cb86e611019bf30bd4f37,Nuclear Engineering International,1718150400000,[],0.0
9daa8850601e77bc259e062e776183540dc4bfe3ef694be19b38b3779ec0adc5,Nuclear Engineering International,1718064000000,[],0.0
73a56d897958eb59db26d37553d85adef7cefba07b1cb371da94e5fd390b8a45,Nuclear Engineering International,1718064000000,[],0.0
570b126c972550c763c66b232c996e9fd33642738f9ef3a31caa76df9524d9e5,Nuclear Engineering International,1718064000000,[],0.0
55cf50700a3a83a89e26fae680899b1294a47406605d2d30a7a11c645f734eae,Nuclear Engineering International,1718064000000,[],0.0
933274218f8a6cfef443fb02acffa991408efd5d064f8c005f63068615c6fca4,Nuclear Engineering International,1718064000000,[],0.0
eafa617134601c35a3a05c670f487722b199f671353e6a40998f15b44ba8199c,Nuclear Engineering International,1718064000000,['https://dictionary.cambridge.org/dictionary/english/headline'],0.1
2035a47453d3e238980db55d07ae6bc950b8ca91edd1694d7adcb9ce63d4d611,Nuclear Engineering International,1717977600000,[],0.0
42021a7259e33ac69d3418d9d93d95e1007e51fc7dc916220f234f940e7963b4,Nuclear Engineering International,1717718400000,[],0.0
7d35b01c1127ec2146a064e6524242107e819c1df5c4ab7f437bc819001a9226,Nuclear Engineering International,1717718400000,[],0.0
a103c4bee95e8b179a45707cb2ba982b8731129a77f0ae7c2e2c5ca1b32f0b3b,Nuclear Engineering International,1717718400000,[],0.0
ff018ee98d4da523f37573e19e9f94f88b6f3c5811d28c53d99b77eb8e78f8df,Nuclear Engineering International,1717718400000,[],0.0
a043bfb79134a781055f72b0e92bc67cff7e0a9e4277c1d7faa5a41350c4dea6,Nuclear Engineering International,1717718400000,[],0.0
9e93cdc24134d2d22e403324e5c24471d2d23d91943ed966a28df30d88d5a24b,Nuclear Engineering International,1717718400000,[],0.0
0e2e6a74011f9296e1c7afd2cc82950d609f957b02a9fb56bbccd9c3173aaa48,Nuclear Engineering International,1717632000000,[],0.0
5b3b41e39eb8e49a13ea894f0005eb6c8b7c2a4d63bfc9b0128774438ff1eb14,Nuclear Engineering International,1717632000000,[],0.0
ebcd6a46ccad41b1174ff2bb6ce04f27bef5380ff651431617fc22f797c8332a,Nuclear Engineering International,1717632000000,[],0.0
abf794917d61f4c53c46533e6cb4f0bb71b2b882495e0a5bb305b4ed1019163c,Nuclear Engineering International,1717632000000,[],0.0
4bfb51b114bf62c14a52d8877ef246ff9daa616f7b8ff53fb516a6096a1e58a0,Nuclear Engineering International,1717632000000,[],0.0
f202eaed731ac2f99d7d4171bee8faf0aa9c7c2129958fe35ab0feff2d6f68c6,Nuclear Engineering International,1717632000000,[],0.0
67ad700136cf075999edf6ace28aa9bec9c84528d18cc96adc29b74aaa20458e,Nuclear Engineering International,1717632000000,[],0.0
aae86828639e85b50973086bc7e321240349dd67da6ab6c9671e2fe7aa5658c1,Nuclear Engineering International,1717632000000,[],0.0
4a3ad5e00a5fa402b531c0b5307235ec107eed8d27748156760b466a0fd8b03d,Nuclear Engineering International,1717632000000,[],0.0
17b5e950384da4efe4a268625c6904bbdde0f5ef7417f72ce8aaa265639370d7,Nuclear Engineering International,1717545600000,[],0.0
485a7d8a1724945a7aef1dca012d5be7dde494219232c8aa25590591897aff05,Nuclear Engineering International,1717545600000,[],0.0
11d9560f473eb999a4f3a4af53b132aec57ac73894513bec6f5bf6d05d8c1a69,Nuclear Engineering International,1717545600000,[],0.0
5187892734c68d347dcebf99474f9c2d4b6bf867ed453348a3f9e607cae8bddf,Nuclear Engineering International,1717545600000,[],0.0
28a984bcfb29e5bf96d9649925db41204a3a104ccfe65d164bca13fbf47897f5,Nuclear Engineering International,1717545600000,[],0.0
8a125d8bf1ca245ab73ef967a5ff90a272f430669f3d1dbc9f567abeeabe0101,Nuclear Engineering International,1717545600000,[],0.0
18fe72e7e74ae9a909e211ec77b246b03df5fa0b31510bc64c323606c7709125,Nuclear Engineering International,1717545600000,[],0.0
e953d48c0f367e6e2e931a95993488a3bf78a66a4018f30c34d28cb53c6030c0,Nuclear Engineering International,1717545600000,[],0.0
5521077946b48c134e1259527e06d5fb6bb38901c8e00fbdb305a0fdc4895b16,Nuclear Engineering International,1717545600000,[],0.0
4341fa4e76e195fe569e9c70b3107e4535713cfd36c45a0d3fa6a61672320091,Nuclear Engineering International,1717545600000,[],0.0
31b83270cc2e36885ca7784d04a5c3e4c8fe3a962c0fab29b9e7cdf805eab19b,Nuclear Engineering International,1717459200000,[],0.0
7d658ebb09ebabbc7a983930ab4e5fad600de5e52b6b7920f9d7a12c90366c4e,Nuclear Engineering International,1717459200000,[],0.0
8c6d1aa1427df7ed4743e9bb6afd065f89dd4e6c3b8b457dcdcd6df11c16f112,Nuclear Engineering International,1717459200000,[],0.0
10f8a2dea7d1a9ee3b43f05c0b02c131cb5e06d9b60a3b04a9aa88a6a3cfec20,Nuclear Engineering International,1717459200000,[],0.0
42c6e263ab2952471c700d2023de5434ddfc8fa2867a49b866f4f381c9d5b539,Nuclear Engineering International,1717459200000,[],0.0
d605362ecffac475aa3448b2cab5437523b26811681ab3b603437fc1f8ae2c6e,Nuclear Engineering International,1717459200000,[],0.0
92884542753f5ea469ceeb63d319b28dc080530e0c9c1477b3957c0d43a00f38,Nuclear Engineering International,1717459200000,[],0.0
9c9dadf4ae64bdc4986a8b8353cd2473d2c85e35d9aa7a5cfea3f96c877193ee,Nuclear Engineering International,1717459200000,[],0.0
4b317fbb8830ff6ae32a3621977f7556ca7c5a42efd848cc3aaf576feca7d619,Nuclear Engineering International,1717459200000,[],0.0
1386b6d837bc6dd59bf062710f6d9f4519e1ada576860fee0cded362099ea20d,Nuclear Engineering International,1717459200000,[],0.0
3281143b479fc8bb4c1a8c5889cc70ef91d722968a90c4e4e90621825b894b4c,Nuclear Engineering International,1717372800000,[],0.0
99d317b81dfe647b0887f5e12740f445a6198e8fdc2750ef2a6bdc847478665e,Nuclear Engineering International,1717372800000,[],0.0
af888f1d584ad976bdb2a409da004b01b96799dc5455e275e62336dd757b9d19,Nuclear Engineering International,1717113600000,[],0.0
b40440df0afcbae88e9ea98f2f36a15f8927d486a5eb824041598335e2bbd33d,Nuclear Engineering International,1717113600000,[],0.0
a600a63e9af77a3203ffb47c4ceb84250292cc9355ebcf5f315278bf9686d6f6,Nuclear Engineering International,1717113600000,[],0.0
50eb9fb2c2234e12b5a93117f3ed1004e3997156c11ad0ca6f07535e4d5660e1,Nuclear Engineering International,1717113600000,[],0.0
6bacfef2b6d7e71af5c900092e8cd06a6843e2a1b83abe1adf6374e7d17088b1,Nuclear Engineering International,1717027200000,[],0.0
9071d142d3d84edb3c92c3a89a352116ec34ecc2ccd32942cfd1d51bc631245e,Nuclear Engineering International,1717027200000,[],0.0
48f3ccdc2d26f5dcb6e6a28813afe72e85eb21876802ef3447d8ebf1bc3f8777,Nuclear Engineering International,1717027200000,[],0.0
6c76bec2282752d818ad5dfeafa91ab64f433caf33891f91b95970051e33d5a6,Nuclear Engineering International,1717027200000,[],0.0
8fa5881bbe1322324ab7826d0c6d89e4d38027c34b365f10e90ef1d6ed7a4e27,Nuclear Engineering International,1717027200000,[],0.0
dabc256ca193448162427ef00a5888e8790ecebfae95e59a2e30e7c636e19a96,Nuclear Engineering International,1717027200000,[],0.0
3f35ed8704414f26c4d4d1a4337ac8a10c41da66427b55d5524001b78e28f004,Nuclear Engineering International,1717027200000,"['https://world-nuclear-news.org/Articles/Russia-set-to-build-SMR-nuclear-power-plant-in-Uzb', 'https://world-nuclear-news.org/Articles/Russia-set-to-build-SMR-nuclear-power-plant-in-Uzb']",0.2
d1279ab1586c1cea6d21abb8f467c69b997fe34c447fb5f65afb869e83870028,Nuclear Engineering International,1716940800000,[],0.0
71d79724495ae18bd2e6d22fd5a6fdf2bd9cf7a49fe1d9afa653f6b028589245,Nuclear Engineering International,1716940800000,[],0.0
c970a5869d83277fec2ac20989a53dafc8bd6e3b2b07fac496e1762bac99d201,Nuclear Engineering International,1716940800000,[],0.0
658063d9ee181fdb2dd52b3a9c04b480ef068d1a5b34bc0244e7b4174f2d25e4,Nuclear Engineering International,1716940800000,[],0.0
9453fb1ffd937ea2a572848cab5ca7cbd26ee3efbd6134e8128442a698f7e862,Nuclear Engineering International,1716940800000,[],0.0
a2605eaf376fb32576fc743e868616f3a73ea080a4b8b7b7b4c140da92e9a9d2,Nuclear Engineering International,1716940800000,[],0.0
fa4a65d1a0f22caeb5470e0e2b85f3d6fab5cc88376d4d5e92c94cf98c03db25,Nuclear Engineering International,1716940800000,[],0.0
45d7b66413db682920e1485d063937df5ca5fb431637e15c74e524605782e639,Nuclear Engineering International,1716940800000,[],0.0
be71fc89d113c4b9af0b1a7a6b0d5d84ac5e2df206760196b80219ad5c79f18b,Nuclear Engineering International,1716940800000,[],0.0
66268113a2ed90a7d92ceceed3430957a9d817413320c5a2f211750e5a7a79cb,Nuclear Engineering International,1716940800000,[],0.0
631e357afba34c22458abd1a3ba84fff051d2a58184d591608b5d91394075cf1,Nuclear Engineering International,1716854400000,[],0.0
906a8224810320d4c188a4ddc059e322027e610dbcde7f78eedc5260a8e11b09,Nuclear Engineering International,1716854400000,[],0.0
cec8e37775ba35ac8b42e8c591cf591d192447e26c55660e4d8ae2ddad8b0e69,Nuclear Engineering International,1716854400000,[],0.0
81f9763bc077e3ba00570721ebad292325c0eecf8d6a6bf7b03044d301e15970,Nuclear Engineering International,1716854400000,[],0.0
ffad8e7bcfb0de5d11f1e7cce11905907ef27fee11588b750623fdccf408a10e,Nuclear Engineering International,1716854400000,[],0.0
786c3ffeeb44009860576c83751e9e6d72f9de74aaa1fab9720839276a6a26a0,Nuclear Engineering International,1716854400000,[],0.0
97985477c3d4e26c0625ae0057c1139ad05bef793e91c18c6644e62ccb1a5159,Nuclear Engineering International,1716854400000,[],0.0
f89e1438480d6b74739a6244c2312559f483cc35ebf95a9be615debdfeac90dc,Nuclear Engineering International,1716854400000,[],0.0
f64613b9416f7da7278b0a577753f43b98444192ddc6ffe7088ca9ec04a9a749,Nuclear Engineering International,1716508800000,[],0.0
28c8e50d8d8a054d412b19947761b43ad904f2ae5d4689da3c37368937b56b75,Nuclear Engineering International,1716508800000,[],0.0
52735d89efa55b8034b3c0b45cf608e9bb06a0470918bcac9ba6304a51a2d3b1,Nuclear Engineering International,1716508800000,[],0.0
94ea20c3db95907cec4e7cf34618f32add90995f76a842b74772a656201d0003,Nuclear Engineering International,1716508800000,[],0.0
be8d7ca2798692280361b3735c22d62aae36cde749a34c83c127d1a498a00a46,Nuclear Engineering International,1716508800000,[],0.0
69960f8b1aee3dfbd897886293237dd8d1b3d63df2970ad349ef71a7fdb7bf9f,Nuclear Engineering International,1716508800000,[],0.0
a28b8e1434667a7bf0c84b7e7f8780e76b3c5b4447d46aa360820a52aa87adbc,Nuclear Engineering International,1716508800000,[],0.0
3986f140f37e9452ad34c79739882f0b99a756b9cd7949760050c9d5d9df921b,Nuclear Engineering International,1716508800000,[],0.0
f090384aae1a79f3bb42d34ae921a5456baec07d38947bf414436203af2fc773,Nuclear Engineering International,1716422400000,[],0.0
6424076e28f412f128edbc6f52c7a12e74de0f0096b79af704d90ac40db14e11,Nuclear Engineering International,1716422400000,[],0.0
7c6fc8edb349a2c15e71d47456a5725f2ac70d2e17c6ab0e0362c76362c69179,Nuclear Engineering International,1716422400000,[],0.0
cd367f654901a011e06e9053e904a441c2fc191517df5a7f9ea4ca48d3781a3a,Nuclear Engineering International,1716422400000,[],0.0
73d58970fa198b6f4d2f29c9213a67dee41c00df7ab432fbec3cbbe6a04be5e0,Nuclear Engineering International,1716422400000,[],0.0
264d1ec0d16d107c7e134641c6e69b123f546b0d70a7d5afe9ed5a4c271e7e8d,Nuclear Engineering International,1716422400000,[],0.0
4ba6b1b3248c373fc3380f8d7dac3dd67737211d0862331dcf63e24bdbd87380,Nuclear Engineering International,1716336000000,[],0.0
8b6f851399abdacff1b4f4c580cc244793f50ab8ad1af8301b7c0eceb3f6bdca,Nuclear Engineering International,1716336000000,[],0.0
9827458e9287df8f2447d85eaed5679a18350acdfac3f51771b4c078ae2a5a2f,Nuclear Engineering International,1716336000000,[],0.0
99902894a788b74957ce9095676708804740028443563ade5cd60fadff92a5bc,Nuclear Engineering International,1716336000000,[],0.0
1e4b530507ac55c3a3317e3ed5da664e8e404928d86354732fb2caff4da306b8,Nuclear Engineering International,1716336000000,[],0.0
